CodeName,ThemeNumber,ThemeName,FirstTenNotes,StartTime,Bookmark
"MozartStringQuartetK428M4",1,"Main theme","G E C A F D D D D G",0,"C"
"MozartStringQuartetK458M1",1,"Main theme","F F D D D BbBbBbD C",0,"W"
"MozartStringQuartetK458M2",1,"First theme","BbA BbC BbC D BbF",0,"C"
"MozartStringQuartetK458M2",2,"Second theme","F D EbF F G A BbC C C",92,"C"
"MozartStringQuartetK458M3",1,"Main theme","E F E D C E G C E G C",0,"C"
"MozartStringQuartetK458M4",1,"Main theme","C D B A G C C D D E E",0,"C"
"MozartStringQuartetK464M1",1,"Main theme","G G F#A G F E G F E D C",0,"C"
"MozartStringQuartetK464M2",1,"Main theme","C E G F D F A G G G G",0,"C"
"MozartStringQuartetK464M3",1,"Main theme","G E F D C E G F G F E D",0,"C"
"MozartStringQuartetK464M4",1,"Main theme","G F#F E AbA A BbAbA F",0,"C"
"MozartStringQuartetK499M1",1,"Main theme","E C C E E G E C G G G G",0,"C"
"MozartStringQuartetK499M2",1,"First theme (minuet), in D major.","G F#G A G G G F E A D",0,"C"
"MozartStringQuartetK499M2",2,"Second theme (trio) This in the tonic minor key of D minor","E F E D C B A AbB A A",0,"C"
"MozartStringQuartetK499M3",1,"Main theme","D B B D B C D C B C E",0,"C"
"MozartStringQuartetK499M4",1,"Main theme","G F#A G F E D C#E D",0,"C"
"MozartStringQuartetK575M1",1,"Main theme","C E G F D B C D E D B C",0,"C"
"MozartStringQuartetK575M2",1,"Main theme","E F A G F E C B B A A G",0,"C"
"MozartStringQuartetK575M3",1,"Main theme","E D C D E E E E E E F",0,"C"
"MozartStringQuartetK575M4",1,"Main theme","C E G F D G E G F E D C",0,"C"
"MozartStringQuartetK589M1",1,"Main theme","G G F E F E E D C D C",0,"C"
"MozartStringQuartetK589M2",1,"Main theme","C D F B D C B A G G C",0,"C"
"MozartStringQuartetK589M3",1,"Main theme","G D C B A G F F E E",0,"C"
"MozartStringQuartetK589M4",1,"Main thene","G G F E F G A F E D",0,"C"
"MozartStringQuartetK590M1",1,"Main theme","C E G A G F E D C B A",0,"C"
"MozartStringQuartetK590M2",1,"Main theme","E E E E E G D F F F F F A E",0,"C"
"MozartStringQuartetK590M3",1,"Main theme","C E G G G G G A G A G",0,"C"
"MozartStringQuartetK590M4",1,"Main theme","G F E G F E D F E D B C",0,"C"
"MozartSym29M1",1,"First theme","A A A A A AbA A A AbA A A B",0,"C"
"MozartSym29M1",2,"Second theme","G G G G G E G C G E G F F",48,"C"
"MozartSym29M1",3,"Third theme","F B C D E G F B C D E G",80,"C"
"MozartSym29M2",1,"First theme","G C G E G F D B D G E F",0,"C"
"MozartSym29M2",2,"Second theme","G C E G F#F D E D E F D",41,"C"
"MozartSym29M3",1,"First theme","G E G C B C D G C B C D C",0,"C"
"MozartSym29M3",2,"Second theme","C G G F E D D  F A G F E F",79,"C"
"MozartSym29M4",1,"First theme","G C C B B C D E F F F F E",0,"C"
"MozartSym29M4",2,"Second theme","G G G G F D C B A G A B C",39,"C"
"MozartSym31M1",1,"First theme","D D D D E F#G A B C#D",0,"C"
"MozartSym31M1",2,"Second theme","E F G E E F G E A B C C",93,"C"
"MozartSym31M2",1,"First theme","D B A G A G G B D E C D B",0,"C"
"MozartSym31M2",2,"Second theme","B A F#D E F#G F#B A C#D",57,"C"
"MozartSym31M3",1,"First theme","A F#D C#A G E D D A",0,"C"
"MozartSym31M3",2,"Second theme","G C B C A B G A F G E F G",41,"C"
"MozartSym32M1",1,"First theme","G G G G A B C C A B C#D D",0,"C"
"MozartSym32M2",1,"Main theme","D C B C A B A G F#G D",0,"C"
"MozartSym32M3",1,"Main theme","A A A A A B C#D C#B A A",0,"C"
"MozartSym33M1",1,"First theme","C C D E F F#G A E F E D",0,"C"
"MozartSym33M1",2,"Second theme","C AbA E F C BbF#G EbE Bb",65,"C"
"MozartSym33M1",3,"Third theme","A F F E F D F F E F C F F",75,"C"
"MozartSym33M2",1,"First theme","C G E E D G A B C C E D",0,"C"
"MozartSym33M2",2,"Second theme","G A B C C B A G G G G",100,"C"
"MozartSym33M3",1,"First theme - minuet","C C C C C A F F F F E F",0,"C"
"MozartSym33M3",2,"Second theme - trio","E G C B A D C B G F E G",94,"C"
"MozartSym33M4",1,"First theme","C C C C C C C C C C C E D",0,"C"
"MozartSym33M4",2,"Second theme","C A F A C A BbBbG E G",61,"C"
"MozartSym33M4",3,"Third theme","F G A A BbC C C C D C Bb",99,"C"
"MozartSym34M1",1,"First theme","C C C G A B C E G C B A G",0,"C"
"MozartSym34M1",2,"Second theme","D C#C B C A G A B C C B E",68,"C"
"MozartSym34M2",1,"First theme","C F G A BbC C C C C A Bb",0,"C"
"MozartSym34M2",2,"Second theme","C E D C F E D C B D B C",103,"C"
"MozartSym34M3",1,"First theme","C C D E F G A G A B C D E",0,"C"
"MozartSym34M3",2,"Second theme","D E D D E F#G G A B B C#D",34,"C"
"MozartSym35HaffnerK385M1",1,"Symphony No 35 in D K385 "Haffner" 1st Movt","C C C B B B A A A A",0,"C"
"MozartSym35HaffnerK385M2",1,"Symphony No 35 in D K385 "Haffner" 2nd Movt","F A C C BbA G F F F ",0,"C"
"MozartSym35HaffnerK385M2",2,"2nd theme","E G C C C B D F F F E F G",55,"C"
"MozartSym35HaffnerK385M3",1,"Minuet","C C E G C E G C C B",0,"C"
"MozartSym35HaffnerK385M3",2,"Trio","E F G F E D C D E F G",65,"C"
"MozartSym35HaffnerK385M4",1,"Symphony No 35 in D K385 "Haffner" 4th Movt","C G G G E C G F#G G ",0,"C"
"MozartSym36M1",1,"First theme, a dramatic, leaping introduction","C C E E A A B D D B Bb",0,"C"
"MozartSym36M1",2,"Second theme","E F G A B C G A G C BbA",94,"C"
"MozartSym36M1",3,"Third theme","C C C C C G G G G G C E",126,"C"
"MozartSym36M1",4,"Fourth theme","E E E B G E B B G E B B G",169,"C"
"MozartSym36M2",1,"First theme","C D C A G F E D C BbBbBb",0,"C"
"MozartSym36M2",2,"Second theme","G G G G C C BbBbAbAbA A",72,"C"
"MozartSym36M3",1,"First theme","G G E E C C F A C B G G G",0,"C"
"MozartSym36M3",2,"Second theme","G C B C D C E C G G D C#D",92,"C"
"MozartSym36M4",1,"First theme","C F E D C#D C#D D E F F#G",0,"C"
"MozartSym36M4",2,"Second theme","C E G C E G C E G C",22,"C"
"MozartSym36M4",3,"Third theme","G A G A B G C B A A AbB A",46,"C"
"MozartSym38M1",1,"First theme - intro-  'Mannheim rockets"","C G A B C G A B C G A B C",0,"C"
"MozartSym38M1",2,"Second theme","G A BbG A BbG A B C",212,"C"
"MozartSym38M1",3,"Third theme","C G E D C G E D C G F E D",311,"C"
"MozartSym38M1",4,"Fourth theme","C D C B A G G G G C D C",338,"C"
"MozartSym38M2",1,"First theme","C E D C F E C#D F#G AbA",0,"C"
"MozartSym38M2",2,"Second theme","F#D G E A F#D G E A F#G A",130,"C"
"MozartSym38M3",1,"First theme","D F#D A G F#E EbF#E",0,"C"
"MozartSym38M3",2,"Second theme","B C C B B B B A A A A G G G",46,"C"
"MozartSym39M1",1,"Main theme","C E G E D C B B D G ",0,"C"
"MozartSym39M2",1,"Adagio","G A B C A G C B D C ",0,"C"
"MozartSym39M3",1,"Minuet","C G C A C G C A C F",0,"C"
"MozartSym39M3",2,"Trio","C G E D C B D F E D",115,"C"
"MozartSym39M4",1,"Main theme.","E F G F E D C D G A ",0,"C"
"MozartSym40M1",1,"First theme on violins, in G minor, accompanied by pulsating viola chords.","F E E F E E F E E C",0,"W"
"MozartSym40M1",2,"Second theme, on strings and woodwind, in relative major key of Bb major.","G F#F G F E D C C C",47,"C"
"MozartSym40M2",1,"Main theme","G C C C C C G D D D",0,"C"
"MozartSym40M3",1,"Minuet from 3rd movt, in G minor","E A C B A AbB A E A ",0,"C"
"MozartSym40M3",2,"Trio from 3rd Movt, in the tonic major key","G B D C A A C E D B",87,"C"
"MozartSym40M4",1,"Symphony No 40 in G minor K550 4th Movt","E A C E A C B EbF#E ",0,"C"
"MozartSym41M1",1,"Military style drum roll  opening theme.","C G A B C G A B C C ",0,"C"
"MozartSym41M1",2,"The second theme is more tranquill.","G AbA C A F#F#G F#E",87,"C"
"MozartSym41M2",1,"Symphony No 41 in C Jupiter 2nd Movt","C G E D C B F D G F ",0,"C"
"MozartSym41M3",1,"Symphony No 41 in C Jupiter 3rd Movt","G F#F E D C B C E D ",0,"C"
"MozartSym41M4",1,"Symphony No 41 in C Jupiter 4th Movt","C D F E A A A G F E ",0,"W"
"MozartViolinConc5M3",1,"Main lyrical theme","E F G E A C B D E F E D C",0,"C"
"MozartViolinConc5M3",2,"Second theme, a virtuosic semi-quaver-laden passage","E F D E C D B C A B AbE",215,"C"
"MozartViolinConc5M3",3,"Third theme, spitting out open fifths.","A E C A E C A C E A C E",241,"C"
"MozartViolinConcertoK216M1",1,"Allegro","G G F#G F#G F#G D D",0,"C"
"MozartViolinConcertoK216M2",1,"Adagio","G E G C E D C C D C ",0,"C"
"MozartViolinConcertoK216M3",1,"Rondo theme 1","D C A G G G E C A F#",0,"C"
"MozartViolinConcertoK216M3",2,"Rondo theme 2","D G B A G G G E G E C#D",29,"C"
"MozartViolinConcertoK216M3",3,"Rondo theme 3","G G G A B B B G A A A F#",226,"C"
"MozartViolinSonataK29",1,"piano plays main theme","D D F#A A G G G F#G A D",0,"C"
"MussorgskyBareMountain",1,"An agitated swirling string passage introduces this tone-poem","A BbC D EbD C BbA B C D E",0,"C"
"MussorgskyBareMountain",2,"A lugubrious dramatic contrast from the deep brass","F E D E F AbA C C C C C",15,"C"
"MussorgskyBareMountain",3,"Woodwinds start a rapid dialogue with the strings","E E F E D E F G A E",76,"C"
"MussorgskyBareMountain",4,"The bassoon starts this passage slowly, then accelerates.","D E F#G AbA BbA D C C A",157,"C"
"MussorgskyBareMountain",5,"After a sudden quiet change, the flute plays this plaintif tune.","BbG D BbA F#D D G F#Eb",597,"C"
"MussorgskyHopak",1,"Main theme","D B B A G G B D D B B A G",0,"C"
"MussorgskyPictures",1,"Promenade (Intro)","G F BbC F D C F D BbC G F",0,"W"
"MussorgskyPictures",2,"The Old Castle","D G BbA G EbG G D F",300,"C"
"MussorgskyPictures",3,"Tuileries","G E G E G A G F#E EbE",573,"C"
"MussorgskyPictures",4,"Bydlo","D F EbD EbD G A BbA G",632,"C"
"MussorgskyPictures",5,"Ballet of Unhatched Chickens","C C B DbC C AbC C C",827,"C"
"MussorgskyPictures",6,"Samuel Goldenberg","BbF E F E A BbC DbBbF",895,"C"
"MussorgskyPictures",7,"Market Place at Limoges","BbA C BbEbD F EbF#G C Bb",1022,"C"
"MussorgskyPictures",8,"Con mortuis in lingua mortua","G F#B C#F#D C#F#D C#B",1212,"C"
"MussorgskyPictures",9,"The hut of Baba Yaga","C G G G G C D",1335,"C"
"MussorgskyPictures",10,"The great gate of Kiev","C D E C E D G E G D C",1519,"L"
"MussorgskyPicturesGreatGateKiev",1,"Main theme","C D E C E D G E G D C",0,"W"
"MussorgskyPicturesHutLegs",1,"Main theme","C G G G G C D",0,"C"
"MussorgskyPrelude",1,"Main theme of Prelude","C E G E A G E F E D A C B",0,"C"
"MyBonnie",1,"My Bonnie lies over the Ocean","G E D C D C A G E G ",0,"F"
"MyLoveIsLikeARedRedRose",1,"Main tune","G E C C D E C B A G",0,"F"
"NewZealand",1,"God Defend New Zealand","C B C G E E D C A F ",0,"S"
"NicolaiMerryWives",1,"A slowish introduction by cellos and basses","F C A F D C A C D C A F",0,"W"
"NicolaiMerryWives",2,"Second theme, a light passage by flutes and violins.","C C C C F C F C C D C",175,"C"
"NicolaiMerryWives",3,"Third theme, a rapid passage by the violins.","F E D C D C BbA C BbA Bb",212,"C"
"NicolaiMerryWives",4,"Fourth theme, another memorable tune, played by the violins.","E G E A E G D F B D E F",250,"W"
"NicolaiMerryWives",5,"Fifth theme, a flittery counter-theme in a distant key, Ab","C BbAbBbAbEbC BbAbBbAb",267,"C"
"NicolaiMerryWives",6,"Sixth, an exciting tutti, leading to a development","C C C E F G F#G A A D",295,"C"
"NightingaleSang",1,"Main tune","G E E C C G G E C C A A",0,"E"
"NutsMay",1,"Here we go gathering Nuts in May","C C C C D E G E C D ",0,"N"
"OAKANDASH",1,"Oak and the Ash","E A A B C B A B B C ",0,"F"
"Ocanada",1,"O Canada - the Canadian National Anthem","E G G C D E F G A D",0,"S"
"ODuLieberAugustin",1,"O du lieber Augustin","G A G F E C C D G G ",0,"F"
"OffenbachBarcarolle",1,"This tune, played first on the cello, is the most well-known theme from 'The Tales of Hoffman'.","E F F E E D F F E E",0,"W"
"OffenbachBelleHeleneWaltz",1,"Waltz from La Belle Hélène","G C C#D E F A G F E",0,"C"
"OffenbachOrpheusOverture",1,"Overture to Orpheus in the Underworld Theme 1","E F C F E C D B C A ",84,"C"
"OffenbachOrpheusOverture",2,"Overture to Orpheus in the Underworld Theme 2 (Act 1 Duo)","C D E E F F#G G D C ",284,"C"
"OffenbachOrpheusOverture",3,"Overture to Orpheus in the Underworld theme 3  Can-Can","G D D E D C C E F A",454,"C"
"OffenbachOrpheusOverture",4,"Middle theme of the Can-Can.","E C A G  G D D E D C",466,"C"
"OffenbachOrpheusOverture",5,"Third and best known tune from the Can-Can","C D F E D G G G A E",483,"W"
"OffenbachOvertureBelleHelene",1,"Overture first theme","G G G C G A A G E G B B",0,"C"
"OffenbachOvertureBelleHelene",2,"Waltz theme","G C C#D E F A G F E E D",85,"C"
"OffenbachOvertureVieParisienne",1,"Entr'Acte V. - Polka or Can-Can theme.","C D E F E D F E D E F G",0,"C"
"OffenbachOvertureVieParisienne",2,"Entr'Acte V. - Waltz theme.","G C E D C B D F A G G F E",142,"C"
"OhNoJohn",1,"Oh, No John","G C C D D G G F E D ",0,"F"
"OhSusanna",1,"Oh Susanna","C D E G G A G E C D ",0,"F"
"OLittleTown",1,"Main theme","C F F F G A G A BbC",0,"S"
"OnceInAWhile",1,"Main theme","C C C D C D E G A B B B",0,"E"
"OnceRoyaldavidCity",1,"main tune","C E F F F E F G G F",0,"S"
"OneTwoThreeFourFive",1,"Main tune","E E D C C C E E G G",0,"N"
"OrangesLemons",1,"Oranges and Lemons, say the Bells of St Clemens","G E G E C D E F D G ",0,"N"
"OrchThreeCoins",1,"Three Coins in the Fountain","A G F E G D F F E D",0,"E"
"OverRainbow",1,"Main theme","C C B G A B C C A G",11,"E"
"PachelbelCanon",1,"Bass line cannon theme, 2 bars long, repeated throughout.","D A B F# G D G A D A B F#",0,"C"
"PachelbelCanon",2,"First violin melody above the canon bass line","E D C B A G A B C B",10,"C"
"PaderewskiMinuet",1,"A highly ornamented main theme","G G F E E F G G F E",0,"C"
"PalestrinaHodieBeata",1,"A cappella choir.","C C C G C BbEbD C Bb",0,"S"
"PalestrinaMotetSicutCervus",1,"Motet - Sicut Cervus","C E G G G G F E D E ",0,"S"
"PalestrinaSuchBeauty",1,"soprano entrance","C C C E E G G B A B G",0,"C"
"Paloma",1,"Main theme","G G E F G A B C A B G",0,"E"
"ParadiesToccata",1,"Toccata in A","C G E C D G F D E C",0,"C"
"ParryJerusalem",1,"Jerusalem","C E G A C A G F G A ",0,"S"
"PaulsSteeple",1,"Upon Paul's Steeple","C B A G F E D C C A ",0,"N"
"Picnic",1,"Picnic Time","E A C B C B A C B C ",0,"E"
"PollyOliver",1,"Polly Oliver","G C B A G E C D E C ",0,"F"
"PonchielliDanceHours",1,"Flutes, glockenspiel, and violins shimmer in the "Hours of dawn" (Le ore dell'aurora)","G A G E C A G",0,"C"
"PonchielliDanceHours",2,"'Danza delle ore del giorno' (Dance of the hours of day). This is the tune everyone knows, on flutes and 1st violins.","E G G A A C C B G A",109,"W"
"PonchielliDanceHours",3,""Sortano le ore della sera"  with flutes and oboes playing a minor tune against pizzicato strings.","E A B C D E F E A B",196,"C"
"PoorOldJoe",1,"Poor old Joe - verse tune","C E F G G G A C B A",0,"F"
"PoorOldJoe",2,"Chorus tune","G E G G E G G G A C",36,"F"
"PopWeasel",1,"Main tune","C C D D E G E C C C",0,"N"
"Portsmouth",1,"A hornpipe tune on flute.","D G A B A G F#E E D",0,"F"
"PoulencPerpetuel",1,"Movement 1","F F EbD C BbG F F F",0,"C"
"PoulencPerpetuel",2,"Movement 2","D E F G A E D D E F G",87,"C"
"PoulencPerpetuel",3,"Movement 3","C D E F F F G F E D C",131,"C"
"PrezAveMaria",1,"First entry by the treble soloist","G C C D E C C B A G ",0,"S"
"ProkofievClassicalM3",1,"Classical Symphony Op 25 3rd Movt - Gavotte","A G F#G G G F F E E",0,"C"
"ProkofievPeterWolfBird",1,"Bird's theme on flute.","G E AbAbAbAbAbE D EbC#C",0,"C"
"ProkofievPeterWolfCat",1,"Peter and the Wolf - Cat Theme on clarinet","G C E C G F#G C E G ",0,"C"
"ProkofievPeterWolfGrandFather",1,"Peter and the Wolf - Grandfather's Theme on double-bass.","A E E A B C D E C G ",0,"C"
"ProkofievPeterWolfPeter",1,"Peter and the Wolf - Peter's Theme by the strings.","G C E G A G E G A B ",0,"C"
"ProkofievRomeo",1,"Romeo and Juliet Suite - Madrigal - Love theme","G C D E A B C G F E",0,"C"
"PucciniBohemeGelidaManina",1,"Che Gelida Manina from La Boheme","G G D D C B A G E C",0,"C"
"PucciniButterflyHumming",1,"Orchestral backdrop to chorus","F A BbBbF BbD F D Bb",0,"C"
"PucciniButterflyHumming",2,"Chorus humming theme "A boca chiusa".","BbC D C BbC BbA BbF",9,"C"
"PucciniButterflyUnBelDi",1,"One Fine Day - from Madame Butterfly","C A C A B G A B G A ",0,"C"
"PucciniGianniSchicchiBabbino",1,"Main tune","C C C E B A G C D E",0,"C"
"PucciniToscaVissiDArte",1,"Soprano aria","D C A G D C A A G BbA",0,"C"
"PucciniTurandotNessunDorma",1,"Nessun Dorma from Turandot","G G G G G F E E E E",0,"C"
"PucciniTurandotNessunDorma",2,"This is the best-known bit of this aria, made especially famous recently by Lucciano Pavarotti.","D E F#E D E C#B E F#G",46,"W"
"PurcellFairestIsle",1,"Fairest Isle   from King Arthur","E G C G A G A B A G ",0,"C"
"PurcellMinuet",1,"Minuet from Keyboard Suit No 1 in G","D D D D E F# G G G G",0,"C"
"PurcellNymphs",1,"Principal theme","C D E D C E F G G G",0,"C"
"PurcellRondeau",1,"Main theme of the rondo, which is repeated between each alternating theme.","D F A D E F G F E D",0,"C"
"QuandoSamba",1,"Quando Quando - samba","E G D C G E F D E D ",0,"E"
"QueSera",1,"Verse","C D E G E G E G E G E A G",10,"E"
"QueSera",2,"Chorus","C BbA F A B D C A G E G",38,"E"
"RachPianoConc1M1",1,"Main theme is introduced by the strings, after a dramatic introductory flourish on the piano.","E A B C E EbG F#E F#",0,"C"
"RachPianoConc1M2",1,"Main theme","D A C#A B C E F#G B A",0,"C"
"RachPianoConc1M3",1,"The first theme is an incredibly rapid piano passage.","C#D C#C A G F#F F#G",0,"C"
"RachPianoConc2M1Noel",1,"First sombre theme in C minor","C D C D C BbAbBbG C D Eb",0,"C"
"RachPianoConc2M1Noel",2,"Second theme, a more lyrical tune in Eb major.","E G C D E F E D C B C A B",145,"W"
"RachPianoConc2M2Noel",1,"Introductory chord sequence played by the strings.","C D EbF G AbC#D E F#",0,"C"
"RachPianoConc2M2Noel",2,"First theme on flute, a mysterious, wistful short tune, accompanied by piano arpeggios.","G C C#C#D F B C E A",48,"C"
"RachPianoConc2M2Noel",3,"Second theme on clarinet, memorable, constructed out of only four different notes.","C D E E E D E E F D",66,"C"
"RachPianoConc2M3",1,"Playful skippy rhythmic introduction by the strings.","C F#G C G F# G C F#F#",0,"C"
"RachPianoConc2M3",2,"First main theme, on piano. Very rapid spririted tune, but still using big chords. Difficult piano playing!","F E F E D E D C D C",38,"C"
"RachPianoConc2M3",3,"Second theme, on oboe. Another of Rachmaninov's memorable, expansive melodies.","D G F D C D B C B Eb",105,"W"
"RachPianoConc2M3",4,"Repeat of second theme, this time on the piano.","D G F D C D B C B Eb",137,"C"
"RachRhapsodyPag",1,"A brief dramatic introduction to the rhapsody.","A C B A E F A C B A E F",0,"C"
"RachRhapsodyPag",2,"Variation 1 - a skeleton of the Paganini theme.","A E A E E A E A E E A A D",8,"C"
"RachRhapsodyPag",3,"The fleshed-out Paganini theme","A A A C B A E E E AbF#E A",25,"C"
"RachRhapsodyPag",4,"Variation 7 superimposes the orchestral  Paganini theme above 'Dies Irae' (Day of wrath) on the piano.","C B C A B G A C B D C A C",203,"C"
"RachRhapsodyPag",5,"Famous variation 18 turns the first 4 notes of the Paganini theme upside-down.","G E F G C A B C G A",856,"L"
"RameauMusette",1,"Main theme","E D G B C D C D E F D",0,"C"
"RameauRappel",1,"Main theme","B E B E B E B E B E",0,"C"
"RameauTambourin",1,"Main theme","E F#G F#E B B A G F#",0,"C"
"RampartStreet",1,"First theme","G A C G A E G C E A A G",0,"J"
"RampartStreet",2,"Second Theme","C C G A E F F#G F#F E",0,"J"
"RampartStreet",3,"Third Theme","E F E F G C D E F G AbA",0,"J"
"RampartStreet",4,"Fourth Theme","C C F C C F F BbF F Bb",0,"J"
"RavelBolero",1,"Bolero, main theme, first on flutes, then clarinets.","C B C D C B A C C A ",0,"C"
"RavelBolero",2,"Second theme, on alto saxophone.","BbA G F BbC A G BbA",114,"C"
"RavelIntroAllegro",1,"Intro, 1st theme-A, flute, then later by violins","BbF BbEbA AbEbAbF#Ab",0,"C"
"RavelIntroAllegro",2,"Intro, 1st theme-B, violins, then flute","EbC#B BbB C#EbAbF#Ab",18,"C"
